parents	has-nurs	form	children	housing	finance	social	health	Class
"susual"	"sless-proper"	"sincomplete"	"smore"	"sless-conv"	"sconvenient"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sincomplete"	"smore"	"sless-conv"	"sinconv"	"snonprob"	"srecommended"	true
"susual"	"sless-proper"	"sincomplete"	"smore"	"sless-conv"	"sinconv"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sincomplete"	"smore"	"sless-conv"	"sinconv"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sincomplete"	"smore"	"sless-conv"	"sinconv"	"sslightly-prob"	"srecommended"	true
"susual"	"sless-proper"	"sincomplete"	"smore"	"sless-conv"	"sinconv"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sincomplete"	"smore"	"sless-conv"	"sinconv"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sincomplete"	"smore"	"sless-conv"	"sinconv"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sincomplete"	"smore"	"sless-conv"	"sinconv"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sincomplete"	"smore"	"sless-conv"	"sinconv"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sincomplete"	"smore"	"scritical"	"sconvenient"	"snonprob"	"srecommended"	true
"susual"	"sless-proper"	"sincomplete"	"smore"	"scritical"	"sconvenient"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sincomplete"	"smore"	"scritical"	"sconvenient"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sincomplete"	"smore"	"scritical"	"sconvenient"	"sslightly-prob"	"srecommended"	true
"susual"	"sless-proper"	"sincomplete"	"smore"	"scritical"	"sconvenient"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sincomplete"	"smore"	"scritical"	"sconvenient"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sincomplete"	"smore"	"scritical"	"sconvenient"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sincomplete"	"smore"	"scritical"	"sconvenient"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sincomplete"	"smore"	"scritical"	"sconvenient"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sincomplete"	"smore"	"scritical"	"sinconv"	"snonprob"	"srecommended"	true
"susual"	"sless-proper"	"sincomplete"	"smore"	"scritical"	"sinconv"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sincomplete"	"smore"	"scritical"	"sinconv"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sincomplete"	"smore"	"scritical"	"sinconv"	"sslightly-prob"	"srecommended"	true
"susual"	"sless-proper"	"sincomplete"	"smore"	"scritical"	"sinconv"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sincomplete"	"smore"	"scritical"	"sinconv"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sincomplete"	"smore"	"scritical"	"sinconv"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sincomplete"	"smore"	"scritical"	"sinconv"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sincomplete"	"smore"	"scritical"	"sinconv"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s1"	"sconvenient"	"sconvenient"	"snonprob"	"srecommended"	false
"susual"	"sless-proper"	"sfoster"	"s1"	"sconvenient"	"sconvenient"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"sconvenient"	"sconvenient"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s1"	"sconvenient"	"sconvenient"	"sslightly-prob"	"srecommended"	false
"susual"	"sless-proper"	"sfoster"	"s1"	"sconvenient"	"sconvenient"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"sconvenient"	"sconvenient"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s1"	"sconvenient"	"sconvenient"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"sconvenient"	"sconvenient"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"sconvenient"	"sconvenient"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s1"	"sconvenient"	"sinconv"	"snonprob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"sconvenient"	"sinconv"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"sconvenient"	"sinconv"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s1"	"sconvenient"	"sinconv"	"sslightly-prob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"sconvenient"	"sinconv"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"sconvenient"	"sinconv"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s1"	"sconvenient"	"sinconv"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"sconvenient"	"sinconv"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"sconvenient"	"sinconv"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s1"	"sless-conv"	"sconvenient"	"snonprob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"sless-conv"	"sconvenient"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"sless-conv"	"sconvenient"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s1"	"sless-conv"	"sconvenient"	"sslightly-prob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"sless-conv"	"sconvenient"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"sless-conv"	"sconvenient"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s1"	"sless-conv"	"sconvenient"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"sless-conv"	"sconvenient"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"sless-conv"	"sconvenient"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s1"	"sless-conv"	"sinconv"	"snonprob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"sless-conv"	"sinconv"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"sless-conv"	"sinconv"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s1"	"sless-conv"	"sinconv"	"sslightly-prob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"sless-conv"	"sinconv"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"sless-conv"	"sinconv"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s1"	"sless-conv"	"sinconv"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"sless-conv"	"sinconv"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"sless-conv"	"sinconv"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s1"	"scritical"	"sconvenient"	"snonprob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"scritical"	"sconvenient"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"scritical"	"sconvenient"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s1"	"scritical"	"sconvenient"	"sslightly-prob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"scritical"	"sconvenient"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"scritical"	"sconvenient"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s1"	"scritical"	"sconvenient"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"scritical"	"sconvenient"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"scritical"	"sconvenient"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s1"	"scritical"	"sinconv"	"snonprob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"scritical"	"sinconv"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"scritical"	"sinconv"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s1"	"scritical"	"sinconv"	"sslightly-prob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"scritical"	"sinconv"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"scritical"	"sinconv"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s1"	"scritical"	"sinconv"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"scritical"	"sinconv"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s1"	"scritical"	"sinconv"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s2"	"sconvenient"	"sconvenient"	"snonprob"	"srecommended"	false
"susual"	"sless-proper"	"sfoster"	"s2"	"sconvenient"	"sconvenient"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"sconvenient"	"sconvenient"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s2"	"sconvenient"	"sconvenient"	"sslightly-prob"	"srecommended"	false
"susual"	"sless-proper"	"sfoster"	"s2"	"sconvenient"	"sconvenient"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"sconvenient"	"sconvenient"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s2"	"sconvenient"	"sconvenient"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"sconvenient"	"sconvenient"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"sconvenient"	"sconvenient"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s2"	"sconvenient"	"sinconv"	"snonprob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"sconvenient"	"sinconv"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"sconvenient"	"sinconv"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s2"	"sconvenient"	"sinconv"	"sslightly-prob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"sconvenient"	"sinconv"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"sconvenient"	"sinconv"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s2"	"sconvenient"	"sinconv"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"sconvenient"	"sinconv"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"sconvenient"	"sinconv"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s2"	"sless-conv"	"sconvenient"	"snonprob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"sless-conv"	"sconvenient"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"sless-conv"	"sconvenient"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s2"	"sless-conv"	"sconvenient"	"sslightly-prob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"sless-conv"	"sconvenient"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"sless-conv"	"sconvenient"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s2"	"sless-conv"	"sconvenient"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"sless-conv"	"sconvenient"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"sless-conv"	"sconvenient"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s2"	"sless-conv"	"sinconv"	"snonprob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"sless-conv"	"sinconv"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"sless-conv"	"sinconv"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s2"	"sless-conv"	"sinconv"	"sslightly-prob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"sless-conv"	"sinconv"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"sless-conv"	"sinconv"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s2"	"sless-conv"	"sinconv"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"sless-conv"	"sinconv"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"sless-conv"	"sinconv"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s2"	"scritical"	"sconvenient"	"snonprob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"scritical"	"sconvenient"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"scritical"	"sconvenient"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s2"	"scritical"	"sconvenient"	"sslightly-prob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"scritical"	"sconvenient"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"scritical"	"sconvenient"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s2"	"scritical"	"sconvenient"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"scritical"	"sconvenient"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"scritical"	"sconvenient"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s2"	"scritical"	"sinconv"	"snonprob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"scritical"	"sinconv"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"scritical"	"sinconv"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s2"	"scritical"	"sinconv"	"sslightly-prob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"scritical"	"sinconv"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"scritical"	"sinconv"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s2"	"scritical"	"sinconv"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"scritical"	"sinconv"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s2"	"scritical"	"sinconv"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s3"	"sconvenient"	"sconvenient"	"snonprob"	"srecommended"	false
"susual"	"sless-proper"	"sfoster"	"s3"	"sconvenient"	"sconvenient"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"sconvenient"	"sconvenient"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s3"	"sconvenient"	"sconvenient"	"sslightly-prob"	"srecommended"	false
"susual"	"sless-proper"	"sfoster"	"s3"	"sconvenient"	"sconvenient"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"sconvenient"	"sconvenient"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s3"	"sconvenient"	"sconvenient"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"sconvenient"	"sconvenient"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"sconvenient"	"sconvenient"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s3"	"sconvenient"	"sinconv"	"snonprob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"sconvenient"	"sinconv"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"sconvenient"	"sinconv"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s3"	"sconvenient"	"sinconv"	"sslightly-prob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"sconvenient"	"sinconv"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"sconvenient"	"sinconv"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s3"	"sconvenient"	"sinconv"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"sconvenient"	"sinconv"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"sconvenient"	"sinconv"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s3"	"sless-conv"	"sconvenient"	"snonprob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"sless-conv"	"sconvenient"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"sless-conv"	"sconvenient"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s3"	"sless-conv"	"sconvenient"	"sslightly-prob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"sless-conv"	"sconvenient"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"sless-conv"	"sconvenient"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s3"	"sless-conv"	"sconvenient"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"sless-conv"	"sconvenient"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"sless-conv"	"sconvenient"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s3"	"sless-conv"	"sinconv"	"snonprob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"sless-conv"	"sinconv"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"sless-conv"	"sinconv"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s3"	"sless-conv"	"sinconv"	"sslightly-prob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"sless-conv"	"sinconv"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"sless-conv"	"sinconv"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s3"	"sless-conv"	"sinconv"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"sless-conv"	"sinconv"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"sless-conv"	"sinconv"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s3"	"scritical"	"sconvenient"	"snonprob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"scritical"	"sconvenient"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"scritical"	"sconvenient"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s3"	"scritical"	"sconvenient"	"sslightly-prob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"scritical"	"sconvenient"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"scritical"	"sconvenient"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s3"	"scritical"	"sconvenient"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"scritical"	"sconvenient"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"scritical"	"sconvenient"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s3"	"scritical"	"sinconv"	"snonprob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"scritical"	"sinconv"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"scritical"	"sinconv"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s3"	"scritical"	"sinconv"	"sslightly-prob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"scritical"	"sinconv"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"scritical"	"sinconv"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"s3"	"scritical"	"sinconv"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"scritical"	"sinconv"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"s3"	"scritical"	"sinconv"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"smore"	"sconvenient"	"sconvenient"	"snonprob"	"srecommended"	false
"susual"	"sless-proper"	"sfoster"	"smore"	"sconvenient"	"sconvenient"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"sconvenient"	"sconvenient"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"smore"	"sconvenient"	"sconvenient"	"sslightly-prob"	"srecommended"	false
"susual"	"sless-proper"	"sfoster"	"smore"	"sconvenient"	"sconvenient"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"sconvenient"	"sconvenient"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"smore"	"sconvenient"	"sconvenient"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"sconvenient"	"sconvenient"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"sconvenient"	"sconvenient"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"smore"	"sconvenient"	"sinconv"	"snonprob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"sconvenient"	"sinconv"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"sconvenient"	"sinconv"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"smore"	"sconvenient"	"sinconv"	"sslightly-prob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"sconvenient"	"sinconv"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"sconvenient"	"sinconv"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"smore"	"sconvenient"	"sinconv"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"sconvenient"	"sinconv"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"sconvenient"	"sinconv"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"smore"	"sless-conv"	"sconvenient"	"snonprob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"sless-conv"	"sconvenient"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"sless-conv"	"sconvenient"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"smore"	"sless-conv"	"sconvenient"	"sslightly-prob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"sless-conv"	"sconvenient"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"sless-conv"	"sconvenient"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"smore"	"sless-conv"	"sconvenient"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"sless-conv"	"sconvenient"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"sless-conv"	"sconvenient"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"smore"	"sless-conv"	"sinconv"	"snonprob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"sless-conv"	"sinconv"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"sless-conv"	"sinconv"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"smore"	"sless-conv"	"sinconv"	"sslightly-prob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"sless-conv"	"sinconv"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"sless-conv"	"sinconv"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"smore"	"sless-conv"	"sinconv"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"sless-conv"	"sinconv"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"sless-conv"	"sinconv"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"smore"	"scritical"	"sconvenient"	"snonprob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"scritical"	"sconvenient"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"scritical"	"sconvenient"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"smore"	"scritical"	"sconvenient"	"sslightly-prob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"scritical"	"sconvenient"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"scritical"	"sconvenient"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"smore"	"scritical"	"sconvenient"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"scritical"	"sconvenient"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"scritical"	"sconvenient"	"sproblematic"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"smore"	"scritical"	"sinconv"	"snonprob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"scritical"	"sinconv"	"snonprob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"scritical"	"sinconv"	"snonprob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"smore"	"scritical"	"sinconv"	"sslightly-prob"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"scritical"	"sinconv"	"sslightly-prob"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"scritical"	"sinconv"	"sslightly-prob"	"snot-recom"	false
"susual"	"sless-proper"	"sfoster"	"smore"	"scritical"	"sinconv"	"sproblematic"	"srecommended"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"scritical"	"sinconv"	"sproblematic"	"spriority"	true
"susual"	"sless-proper"	"sfoster"	"smore"	"scritical"	"sinconv"	"sproblematic"	"snot-recom"	false
