parents	has-nurs	form	children	housing	finance	social	health	class
usual	less-proper	incomplete	more	less-conv	inconv	problematic	not-recom	false
usual	less-proper	incomplete	more	critical	convenient	nonprob	recommended	true
usual	less-proper	incomplete	more	critical	convenient	nonprob	priority	true
usual	less-proper	incomplete	more	critical	convenient	nonprob	not-recom	false
usual	less-proper	incomplete	more	critical	convenient	slightly-prob	recommended	true
usual	less-proper	incomplete	more	critical	convenient	slightly-prob	priority	true
usual	less-proper	incomplete	more	critical	convenient	slightly-prob	not-recom	false
usual	less-proper	incomplete	more	critical	convenient	problematic	recommended	true
usual	less-proper	incomplete	more	critical	convenient	problematic	priority	true
usual	less-proper	incomplete	more	critical	convenient	problematic	not-recom	false
usual	less-proper	incomplete	more	critical	inconv	nonprob	recommended	true
usual	less-proper	incomplete	more	critical	inconv	nonprob	priority	true
usual	less-proper	incomplete	more	critical	inconv	nonprob	not-recom	false
usual	less-proper	incomplete	more	critical	inconv	slightly-prob	recommended	true
usual	less-proper	incomplete	more	critical	inconv	slightly-prob	priority	true
usual	less-proper	incomplete	more	critical	inconv	slightly-prob	not-recom	false
usual	less-proper	incomplete	more	critical	inconv	problematic	recommended	true
usual	less-proper	incomplete	more	critical	inconv	problematic	priority	true
usual	less-proper	incomplete	more	critical	inconv	problematic	not-recom	false
usual	less-proper	foster	1	convenient	convenient	nonprob	recommended	false
usual	less-proper	foster	1	convenient	convenient	nonprob	priority	true
usual	less-proper	foster	1	convenient	convenient	nonprob	not-recom	false
usual	less-proper	foster	1	convenient	convenient	slightly-prob	recommended	false
usual	less-proper	foster	1	convenient	convenient	slightly-prob	priority	true
usual	less-proper	foster	1	convenient	convenient	slightly-prob	not-recom	false
usual	less-proper	foster	1	convenient	convenient	problematic	recommended	true
usual	less-proper	foster	1	convenient	convenient	problematic	priority	true
usual	less-proper	foster	1	convenient	convenient	problematic	not-recom	false
usual	less-proper	foster	1	convenient	inconv	nonprob	recommended	true
usual	less-proper	foster	1	convenient	inconv	nonprob	priority	true
usual	less-proper	foster	1	convenient	inconv	nonprob	not-recom	false
usual	less-proper	foster	1	convenient	inconv	slightly-prob	recommended	true
usual	less-proper	foster	1	convenient	inconv	slightly-prob	priority	true
usual	less-proper	foster	1	convenient	inconv	slightly-prob	not-recom	false
usual	less-proper	foster	1	convenient	inconv	problematic	recommended	true
usual	less-proper	foster	1	convenient	inconv	problematic	priority	true
usual	less-proper	foster	1	convenient	inconv	problematic	not-recom	false
usual	less-proper	foster	1	less-conv	convenient	nonprob	recommended	true
usual	less-proper	foster	1	less-conv	convenient	nonprob	priority	true
usual	less-proper	foster	1	less-conv	convenient	nonprob	not-recom	false
usual	less-proper	foster	1	less-conv	convenient	slightly-prob	recommended	true
usual	less-proper	foster	1	less-conv	convenient	slightly-prob	priority	true
usual	less-proper	foster	1	less-conv	convenient	slightly-prob	not-recom	false
usual	less-proper	foster	1	less-conv	convenient	problematic	recommended	true
usual	less-proper	foster	1	less-conv	convenient	problematic	priority	true
usual	less-proper	foster	1	less-conv	convenient	problematic	not-recom	false
usual	less-proper	foster	1	less-conv	inconv	nonprob	recommended	true
usual	less-proper	foster	1	less-conv	inconv	nonprob	priority	true
usual	less-proper	foster	1	less-conv	inconv	nonprob	not-recom	false
usual	less-proper	foster	1	less-conv	inconv	slightly-prob	recommended	true
usual	less-proper	foster	1	less-conv	inconv	slightly-prob	priority	true
usual	less-proper	foster	1	less-conv	inconv	slightly-prob	not-recom	false
usual	less-proper	foster	1	less-conv	inconv	problematic	recommended	true
usual	less-proper	foster	1	less-conv	inconv	problematic	priority	true
usual	less-proper	foster	1	less-conv	inconv	problematic	not-recom	false
usual	less-proper	foster	1	critical	convenient	nonprob	recommended	true
usual	less-proper	foster	1	critical	convenient	nonprob	priority	true
usual	less-proper	foster	1	critical	convenient	nonprob	not-recom	false
usual	less-proper	foster	1	critical	convenient	slightly-prob	recommended	true
usual	less-proper	foster	1	critical	convenient	slightly-prob	priority	true
usual	less-proper	foster	1	critical	convenient	slightly-prob	not-recom	false
usual	less-proper	foster	1	critical	convenient	problematic	recommended	true
usual	less-proper	foster	1	critical	convenient	problematic	priority	true
usual	less-proper	foster	1	critical	convenient	problematic	not-recom	false
usual	less-proper	foster	1	critical	inconv	nonprob	recommended	true
usual	less-proper	foster	1	critical	inconv	nonprob	priority	true
usual	less-proper	foster	1	critical	inconv	nonprob	not-recom	false
usual	less-proper	foster	1	critical	inconv	slightly-prob	recommended	true
usual	less-proper	foster	1	critical	inconv	slightly-prob	priority	true
usual	less-proper	foster	1	critical	inconv	slightly-prob	not-recom	false
usual	less-proper	foster	1	critical	inconv	problematic	recommended	true
usual	less-proper	foster	1	critical	inconv	problematic	priority	true
usual	less-proper	foster	1	critical	inconv	problematic	not-recom	false
usual	less-proper	foster	2	convenient	convenient	nonprob	recommended	false
usual	less-proper	foster	2	convenient	convenient	nonprob	priority	true
usual	less-proper	foster	2	convenient	convenient	nonprob	not-recom	false
usual	less-proper	foster	2	convenient	convenient	slightly-prob	recommended	false
usual	less-proper	foster	2	convenient	convenient	slightly-prob	priority	true
usual	less-proper	foster	2	convenient	convenient	slightly-prob	not-recom	false
usual	less-proper	foster	2	convenient	convenient	problematic	recommended	true
usual	less-proper	foster	2	convenient	convenient	problematic	priority	true
usual	less-proper	foster	2	convenient	convenient	problematic	not-recom	false
usual	less-proper	foster	2	convenient	inconv	nonprob	recommended	true
usual	less-proper	foster	2	convenient	inconv	nonprob	priority	true
usual	less-proper	foster	2	convenient	inconv	nonprob	not-recom	false
usual	less-proper	foster	2	convenient	inconv	slightly-prob	recommended	true
usual	less-proper	foster	2	convenient	inconv	slightly-prob	priority	true
usual	less-proper	foster	2	convenient	inconv	slightly-prob	not-recom	false
usual	less-proper	foster	2	convenient	inconv	problematic	recommended	true
usual	less-proper	foster	2	convenient	inconv	problematic	priority	true
usual	less-proper	foster	2	convenient	inconv	problematic	not-recom	false
usual	less-proper	foster	2	less-conv	convenient	nonprob	recommended	true
usual	less-proper	foster	2	less-conv	convenient	nonprob	priority	true
usual	less-proper	foster	2	less-conv	convenient	nonprob	not-recom	false
usual	less-proper	foster	2	less-conv	convenient	slightly-prob	recommended	true
usual	less-proper	foster	2	less-conv	convenient	slightly-prob	priority	true
usual	less-proper	foster	2	less-conv	convenient	slightly-prob	not-recom	false
usual	less-proper	foster	2	less-conv	convenient	problematic	recommended	true
usual	less-proper	foster	2	less-conv	convenient	problematic	priority	true
usual	less-proper	foster	2	less-conv	convenient	problematic	not-recom	false
usual	less-proper	foster	2	less-conv	inconv	nonprob	recommended	true
usual	less-proper	foster	2	less-conv	inconv	nonprob	priority	true
usual	less-proper	foster	2	less-conv	inconv	nonprob	not-recom	false
usual	less-proper	foster	2	less-conv	inconv	slightly-prob	recommended	true
usual	less-proper	foster	2	less-conv	inconv	slightly-prob	priority	true
usual	less-proper	foster	2	less-conv	inconv	slightly-prob	not-recom	false
usual	less-proper	foster	2	less-conv	inconv	problematic	recommended	true
usual	less-proper	foster	2	less-conv	inconv	problematic	priority	true
usual	less-proper	foster	2	less-conv	inconv	problematic	not-recom	false
usual	less-proper	foster	2	critical	convenient	nonprob	recommended	true
usual	less-proper	foster	2	critical	convenient	nonprob	priority	true
usual	less-proper	foster	2	critical	convenient	nonprob	not-recom	false
usual	less-proper	foster	2	critical	convenient	slightly-prob	recommended	true
usual	less-proper	foster	2	critical	convenient	slightly-prob	priority	true
usual	less-proper	foster	2	critical	convenient	slightly-prob	not-recom	false
usual	less-proper	foster	2	critical	convenient	problematic	recommended	true
usual	less-proper	foster	2	critical	convenient	problematic	priority	true
usual	less-proper	foster	2	critical	convenient	problematic	not-recom	false
usual	less-proper	foster	2	critical	inconv	nonprob	recommended	true
usual	less-proper	foster	2	critical	inconv	nonprob	priority	true
usual	less-proper	foster	2	critical	inconv	nonprob	not-recom	false
usual	less-proper	foster	2	critical	inconv	slightly-prob	recommended	true
usual	less-proper	foster	2	critical	inconv	slightly-prob	priority	true
usual	less-proper	foster	2	critical	inconv	slightly-prob	not-recom	false
usual	less-proper	foster	2	critical	inconv	problematic	recommended	true
usual	less-proper	foster	2	critical	inconv	problematic	priority	true
usual	less-proper	foster	2	critical	inconv	problematic	not-recom	false
usual	less-proper	foster	3	convenient	convenient	nonprob	recommended	false
usual	less-proper	foster	3	convenient	convenient	nonprob	priority	true
usual	less-proper	foster	3	convenient	convenient	nonprob	not-recom	false
usual	less-proper	foster	3	convenient	convenient	slightly-prob	recommended	false
usual	less-proper	foster	3	convenient	convenient	slightly-prob	priority	true
usual	less-proper	foster	3	convenient	convenient	slightly-prob	not-recom	false
usual	less-proper	foster	3	convenient	convenient	problematic	recommended	true
usual	less-proper	foster	3	convenient	convenient	problematic	priority	true
usual	less-proper	foster	3	convenient	convenient	problematic	not-recom	false
usual	less-proper	foster	3	convenient	inconv	nonprob	recommended	true
usual	less-proper	foster	3	convenient	inconv	nonprob	priority	true
usual	less-proper	foster	3	convenient	inconv	nonprob	not-recom	false
usual	less-proper	foster	3	convenient	inconv	slightly-prob	recommended	true
usual	less-proper	foster	3	convenient	inconv	slightly-prob	priority	true
usual	less-proper	foster	3	convenient	inconv	slightly-prob	not-recom	false
usual	less-proper	foster	3	convenient	inconv	problematic	recommended	true
usual	less-proper	foster	3	convenient	inconv	problematic	priority	true
usual	less-proper	foster	3	convenient	inconv	problematic	not-recom	false
usual	less-proper	foster	3	less-conv	convenient	nonprob	recommended	true
usual	less-proper	foster	3	less-conv	convenient	nonprob	priority	true
usual	less-proper	foster	3	less-conv	convenient	nonprob	not-recom	false
usual	less-proper	foster	3	less-conv	convenient	slightly-prob	recommended	true
usual	less-proper	foster	3	less-conv	convenient	slightly-prob	priority	true
usual	less-proper	foster	3	less-conv	convenient	slightly-prob	not-recom	false
usual	less-proper	foster	3	less-conv	convenient	problematic	recommended	true
usual	less-proper	foster	3	less-conv	convenient	problematic	priority	true
usual	less-proper	foster	3	less-conv	convenient	problematic	not-recom	false
usual	less-proper	foster	3	less-conv	inconv	nonprob	recommended	true
usual	less-proper	foster	3	less-conv	inconv	nonprob	priority	true
usual	less-proper	foster	3	less-conv	inconv	nonprob	not-recom	false
usual	less-proper	foster	3	less-conv	inconv	slightly-prob	recommended	true
usual	less-proper	foster	3	less-conv	inconv	slightly-prob	priority	true
usual	less-proper	foster	3	less-conv	inconv	slightly-prob	not-recom	false
usual	less-proper	foster	3	less-conv	inconv	problematic	recommended	true
usual	less-proper	foster	3	less-conv	inconv	problematic	priority	true
usual	less-proper	foster	3	less-conv	inconv	problematic	not-recom	false
usual	less-proper	foster	3	critical	convenient	nonprob	recommended	true
usual	less-proper	foster	3	critical	convenient	nonprob	priority	true
usual	less-proper	foster	3	critical	convenient	nonprob	not-recom	false
usual	less-proper	foster	3	critical	convenient	slightly-prob	recommended	true
usual	less-proper	foster	3	critical	convenient	slightly-prob	priority	true
usual	less-proper	foster	3	critical	convenient	slightly-prob	not-recom	false
usual	less-proper	foster	3	critical	convenient	problematic	recommended	true
usual	less-proper	foster	3	critical	convenient	problematic	priority	true
usual	less-proper	foster	3	critical	convenient	problematic	not-recom	false
usual	less-proper	foster	3	critical	inconv	nonprob	recommended	true
usual	less-proper	foster	3	critical	inconv	nonprob	priority	true
usual	less-proper	foster	3	critical	inconv	nonprob	not-recom	false
usual	less-proper	foster	3	critical	inconv	slightly-prob	recommended	true
usual	less-proper	foster	3	critical	inconv	slightly-prob	priority	true
usual	less-proper	foster	3	critical	inconv	slightly-prob	not-recom	false
usual	less-proper	foster	3	critical	inconv	problematic	recommended	true
usual	less-proper	foster	3	critical	inconv	problematic	priority	true
usual	less-proper	foster	3	critical	inconv	problematic	not-recom	false
usual	less-proper	foster	more	convenient	convenient	nonprob	recommended	false
usual	less-proper	foster	more	convenient	convenient	nonprob	priority	true
usual	less-proper	foster	more	convenient	convenient	nonprob	not-recom	false
usual	less-proper	foster	more	convenient	convenient	slightly-prob	recommended	false
usual	less-proper	foster	more	convenient	convenient	slightly-prob	priority	true
usual	less-proper	foster	more	convenient	convenient	slightly-prob	not-recom	false
usual	less-proper	foster	more	convenient	convenient	problematic	recommended	true
usual	less-proper	foster	more	convenient	convenient	problematic	priority	true
usual	less-proper	foster	more	convenient	convenient	problematic	not-recom	false
usual	less-proper	foster	more	convenient	inconv	nonprob	recommended	true
usual	less-proper	foster	more	convenient	inconv	nonprob	priority	true
usual	less-proper	foster	more	convenient	inconv	nonprob	not-recom	false
usual	less-proper	foster	more	convenient	inconv	slightly-prob	recommended	true
usual	less-proper	foster	more	convenient	inconv	slightly-prob	priority	true
usual	less-proper	foster	more	convenient	inconv	slightly-prob	not-recom	false
usual	less-proper	foster	more	convenient	inconv	problematic	recommended	true
usual	less-proper	foster	more	convenient	inconv	problematic	priority	true
usual	less-proper	foster	more	convenient	inconv	problematic	not-recom	false
usual	less-proper	foster	more	less-conv	convenient	nonprob	recommended	true
usual	less-proper	foster	more	less-conv	convenient	nonprob	priority	true
usual	less-proper	foster	more	less-conv	convenient	nonprob	not-recom	false
usual	less-proper	foster	more	less-conv	convenient	slightly-prob	recommended	true
usual	less-proper	foster	more	less-conv	convenient	slightly-prob	priority	true
usual	less-proper	foster	more	less-conv	convenient	slightly-prob	not-recom	false
usual	less-proper	foster	more	less-conv	convenient	problematic	recommended	true
usual	less-proper	foster	more	less-conv	convenient	problematic	priority	true
usual	less-proper	foster	more	less-conv	convenient	problematic	not-recom	false
usual	less-proper	foster	more	less-conv	inconv	nonprob	recommended	true
usual	less-proper	foster	more	less-conv	inconv	nonprob	priority	true
usual	less-proper	foster	more	less-conv	inconv	nonprob	not-recom	false
usual	less-proper	foster	more	less-conv	inconv	slightly-prob	recommended	true
usual	less-proper	foster	more	less-conv	inconv	slightly-prob	priority	true
usual	less-proper	foster	more	less-conv	inconv	slightly-prob	not-recom	false
usual	less-proper	foster	more	less-conv	inconv	problematic	recommended	true
usual	less-proper	foster	more	less-conv	inconv	problematic	priority	true
usual	less-proper	foster	more	less-conv	inconv	problematic	not-recom	false
usual	less-proper	foster	more	critical	convenient	nonprob	recommended	true
usual	less-proper	foster	more	critical	convenient	nonprob	priority	true
usual	less-proper	foster	more	critical	convenient	nonprob	not-recom	false
usual	less-proper	foster	more	critical	convenient	slightly-prob	recommended	true
usual	less-proper	foster	more	critical	convenient	slightly-prob	priority	true
usual	less-proper	foster	more	critical	convenient	slightly-prob	not-recom	false
usual	less-proper	foster	more	critical	convenient	problematic	recommended	true
usual	less-proper	foster	more	critical	convenient	problematic	priority	true
usual	less-proper	foster	more	critical	convenient	problematic	not-recom	false
usual	less-proper	foster	more	critical	inconv	nonprob	recommended	true
usual	less-proper	foster	more	critical	inconv	nonprob	priority	true
usual	less-proper	foster	more	critical	inconv	nonprob	not-recom	false
usual	less-proper	foster	more	critical	inconv	slightly-prob	recommended	true
usual	less-proper	foster	more	critical	inconv	slightly-prob	priority	true
usual	less-proper	foster	more	critical	inconv	slightly-prob	not-recom	false
usual	less-proper	foster	more	critical	inconv	problematic	recommended	true
usual	less-proper	foster	more	critical	inconv	problematic	priority	true
usual	less-proper	foster	more	critical	inconv	problematic	not-recom	false
usual	improper	complete	1	convenient	convenient	nonprob	recommended	false
usual	improper	complete	1	convenient	convenient	nonprob	priority	true
usual	improper	complete	1	convenient	convenient	nonprob	not-recom	false
usual	improper	complete	1	convenient	convenient	slightly-prob	recommended	false
usual	improper	complete	1	convenient	convenient	slightly-prob	priority	true
usual	improper	complete	1	convenient	convenient	slightly-prob	not-recom	false
usual	improper	complete	1	convenient	convenient	problematic	recommended	true
usual	improper	complete	1	convenient	convenient	problematic	priority	true
usual	improper	complete	1	convenient	convenient	problematic	not-recom	false
usual	improper	complete	1	convenient	inconv	nonprob	recommended	false
usual	improper	complete	1	convenient	inconv	nonprob	priority	true
usual	improper	complete	1	convenient	inconv	nonprob	not-recom	false
usual	improper	complete	1	convenient	inconv	slightly-prob	recommended	false
usual	improper	complete	1	convenient	inconv	slightly-prob	priority	true
usual	improper	complete	1	convenient	inconv	slightly-prob	not-recom	false
usual	improper	complete	1	convenient	inconv	problematic	recommended	true
usual	improper	complete	1	convenient	inconv	problematic	priority	true
usual	improper	complete	1	convenient	inconv	problematic	not-recom	false
usual	improper	complete	1	less-conv	convenient	nonprob	recommended	false
usual	improper	complete	1	less-conv	convenient	nonprob	priority	true
usual	improper	complete	1	less-conv	convenient	nonprob	not-recom	false
usual	improper	complete	1	less-conv	convenient	slightly-prob	recommended	false
usual	improper	complete	1	less-conv	convenient	slightly-prob	priority	true
usual	improper	complete	1	less-conv	convenient	slightly-prob	not-recom	false
usual	improper	complete	1	less-conv	convenient	problematic	recommended	true
usual	improper	complete	1	less-conv	convenient	problematic	priority	true
usual	improper	complete	1	less-conv	convenient	problematic	not-recom	false
usual	improper	complete	1	less-conv	inconv	nonprob	recommended	false
usual	improper	complete	1	less-conv	inconv	nonprob	priority	true
usual	improper	complete	1	less-conv	inconv	nonprob	not-recom	false
usual	improper	complete	1	less-conv	inconv	slightly-prob	recommended	false
usual	improper	complete	1	less-conv	inconv	slightly-prob	priority	true
usual	improper	complete	1	less-conv	inconv	slightly-prob	not-recom	false
usual	improper	complete	1	less-conv	inconv	problematic	recommended	true
usual	improper	complete	1	less-conv	inconv	problematic	priority	true
usual	improper	complete	1	less-conv	inconv	problematic	not-recom	false
usual	improper	complete	1	critical	convenient	nonprob	recommended	false
usual	improper	complete	1	critical	convenient	nonprob	priority	true
usual	improper	complete	1	critical	convenient	nonprob	not-recom	false
usual	improper	complete	1	critical	convenient	slightly-prob	recommended	false
usual	improper	complete	1	critical	convenient	slightly-prob	priority	true
usual	improper	complete	1	critical	convenient	slightly-prob	not-recom	false
usual	improper	complete	1	critical	convenient	problematic	recommended	true
usual	improper	complete	1	critical	convenient	problematic	priority	true
usual	improper	complete	1	critical	convenient	problematic	not-recom	false
usual	improper	complete	1	critical	inconv	nonprob	recommended	false
usual	improper	complete	1	critical	inconv	nonprob	priority	true
usual	improper	complete	1	critical	inconv	nonprob	not-recom	false
usual	improper	complete	1	critical	inconv	slightly-prob	recommended	false
usual	improper	complete	1	critical	inconv	slightly-prob	priority	true
usual	improper	complete	1	critical	inconv	slightly-prob	not-recom	false
usual	improper	complete	1	critical	inconv	problematic	recommended	true
usual	improper	complete	1	critical	inconv	problematic	priority	true
usual	improper	complete	1	critical	inconv	problematic	not-recom	false
usual	improper	complete	2	convenient	convenient	nonprob	recommended	false
usual	improper	complete	2	convenient	convenient	nonprob	priority	true
usual	improper	complete	2	convenient	convenient	nonprob	not-recom	false
usual	improper	complete	2	convenient	convenient	slightly-prob	recommended	false
usual	improper	complete	2	convenient	convenient	slightly-prob	priority	true
usual	improper	complete	2	convenient	convenient	slightly-prob	not-recom	false
usual	improper	complete	2	convenient	convenient	problematic	recommended	true
usual	improper	complete	2	convenient	convenient	problematic	priority	true
usual	improper	complete	2	convenient	convenient	problematic	not-recom	false
usual	improper	complete	2	convenient	inconv	nonprob	recommended	false
usual	improper	complete	2	convenient	inconv	nonprob	priority	true
usual	improper	complete	2	convenient	inconv	nonprob	not-recom	false
usual	improper	complete	2	convenient	inconv	slightly-prob	recommended	false
usual	improper	complete	2	convenient	inconv	slightly-prob	priority	true
usual	improper	complete	2	convenient	inconv	slightly-prob	not-recom	false
usual	improper	complete	2	convenient	inconv	problematic	recommended	true
usual	improper	complete	2	convenient	inconv	problematic	priority	true
usual	improper	complete	2	convenient	inconv	problematic	not-recom	false
usual	improper	complete	2	less-conv	convenient	nonprob	recommended	false
usual	improper	complete	2	less-conv	convenient	nonprob	priority	true
usual	improper	complete	2	less-conv	convenient	nonprob	not-recom	false
usual	improper	complete	2	less-conv	convenient	slightly-prob	recommended	false
usual	improper	complete	2	less-conv	convenient	slightly-prob	priority	true
usual	improper	complete	2	less-conv	convenient	slightly-prob	not-recom	false
usual	improper	complete	2	less-conv	convenient	problematic	recommended	true
usual	improper	complete	2	less-conv	convenient	problematic	priority	true
usual	improper	complete	2	less-conv	convenient	problematic	not-recom	false
usual	improper	complete	2	less-conv	inconv	nonprob	recommended	false
usual	improper	complete	2	less-conv	inconv	nonprob	priority	true
usual	improper	complete	2	less-conv	inconv	nonprob	not-recom	false
usual	improper	complete	2	less-conv	inconv	slightly-prob	recommended	false
usual	improper	complete	2	less-conv	inconv	slightly-prob	priority	true
usual	improper	complete	2	less-conv	inconv	slightly-prob	not-recom	false
usual	improper	complete	2	less-conv	inconv	problematic	recommended	true
usual	improper	complete	2	less-conv	inconv	problematic	priority	true
usual	improper	complete	2	less-conv	inconv	problematic	not-recom	false
usual	improper	complete	2	critical	convenient	nonprob	recommended	true
usual	improper	complete	2	critical	convenient	nonprob	priority	true
usual	improper	complete	2	critical	convenient	nonprob	not-recom	false
usual	improper	complete	2	critical	convenient	slightly-prob	recommended	true
usual	improper	complete	2	critical	convenient	slightly-prob	priority	true
usual	improper	complete	2	critical	convenient	slightly-prob	not-recom	false
usual	improper	complete	2	critical	convenient	problematic	recommended	true
usual	improper	complete	2	critical	convenient	problematic	priority	true
usual	improper	complete	2	critical	convenient	problematic	not-recom	false
usual	improper	complete	2	critical	inconv	nonprob	recommended	true
usual	improper	complete	2	critical	inconv	nonprob	priority	true
usual	improper	complete	2	critical	inconv	nonprob	not-recom	false
usual	improper	complete	2	critical	inconv	slightly-prob	recommended	true
usual	improper	complete	2	critical	inconv	slightly-prob	priority	true
usual	improper	complete	2	critical	inconv	slightly-prob	not-recom	false
usual	improper	complete	2	critical	inconv	problematic	recommended	true
usual	improper	complete	2	critical	inconv	problematic	priority	true
usual	improper	complete	2	critical	inconv	problematic	not-recom	false
usual	improper	complete	3	convenient	convenient	nonprob	recommended	false
usual	improper	complete	3	convenient	convenient	nonprob	priority	true
usual	improper	complete	3	convenient	convenient	nonprob	not-recom	false
usual	improper	complete	3	convenient	convenient	slightly-prob	recommended	false
usual	improper	complete	3	convenient	convenient	slightly-prob	priority	true
usual	improper	complete	3	convenient	convenient	slightly-prob	not-recom	false
usual	improper	complete	3	convenient	convenient	problematic	recommended	true
usual	improper	complete	3	convenient	convenient	problematic	priority	true
usual	improper	complete	3	convenient	convenient	problematic	not-recom	false
usual	improper	complete	3	convenient	inconv	nonprob	recommended	true
usual	improper	complete	3	convenient	inconv	nonprob	priority	true
usual	improper	complete	3	convenient	inconv	nonprob	not-recom	false
usual	improper	complete	3	convenient	inconv	slightly-prob	recommended	true
usual	improper	complete	3	convenient	inconv	slightly-prob	priority	true
usual	improper	complete	3	convenient	inconv	slightly-prob	not-recom	false
usual	improper	complete	3	convenient	inconv	problematic	recommended	true
usual	improper	complete	3	convenient	inconv	problematic	priority	true
usual	improper	complete	3	convenient	inconv	problematic	not-recom	false
usual	improper	complete	3	less-conv	convenient	nonprob	recommended	true
usual	improper	complete	3	less-conv	convenient	nonprob	priority	true
usual	improper	complete	3	less-conv	convenient	nonprob	not-recom	false
usual	improper	complete	3	less-conv	convenient	slightly-prob	recommended	true
usual	improper	complete	3	less-conv	convenient	slightly-prob	priority	true
usual	improper	complete	3	less-conv	convenient	slightly-prob	not-recom	false
usual	improper	complete	3	less-conv	convenient	problematic	recommended	true
usual	improper	complete	3	less-conv	convenient	problematic	priority	true
usual	improper	complete	3	less-conv	convenient	problematic	not-recom	false
usual	improper	complete	3	less-conv	inconv	nonprob	recommended	true
usual	improper	complete	3	less-conv	inconv	nonprob	priority	true
usual	improper	complete	3	less-conv	inconv	nonprob	not-recom	false
usual	improper	complete	3	less-conv	inconv	slightly-prob	recommended	true
usual	improper	complete	3	less-conv	inconv	slightly-prob	priority	true
usual	improper	complete	3	less-conv	inconv	slightly-prob	not-recom	false
usual	improper	complete	3	less-conv	inconv	problematic	recommended	true
usual	improper	complete	3	less-conv	inconv	problematic	priority	true
usual	improper	complete	3	less-conv	inconv	problematic	not-recom	false
usual	improper	complete	3	critical	convenient	nonprob	recommended	true
usual	improper	complete	3	critical	convenient	nonprob	priority	true
usual	improper	complete	3	critical	convenient	nonprob	not-recom	false
usual	improper	complete	3	critical	convenient	slightly-prob	recommended	true
usual	improper	complete	3	critical	convenient	slightly-prob	priority	true
usual	improper	complete	3	critical	convenient	slightly-prob	not-recom	false
usual	improper	complete	3	critical	convenient	problematic	recommended	true
usual	improper	complete	3	critical	convenient	problematic	priority	true
usual	improper	complete	3	critical	convenient	problematic	not-recom	false
usual	improper	complete	3	critical	inconv	nonprob	recommended	true
usual	improper	complete	3	critical	inconv	nonprob	priority	true
usual	improper	complete	3	critical	inconv	nonprob	not-recom	false
usual	improper	complete	3	critical	inconv	slightly-prob	recommended	true
usual	improper	complete	3	critical	inconv	slightly-prob	priority	true
usual	improper	complete	3	critical	inconv	slightly-prob	not-recom	false
usual	improper	complete	3	critical	inconv	problematic	recommended	true
usual	improper	complete	3	critical	inconv	problematic	priority	true
usual	improper	complete	3	critical	inconv	problematic	not-recom	false
usual	improper	complete	more	convenient	convenient	nonprob	recommended	false
usual	improper	complete	more	convenient	convenient	nonprob	priority	true
usual	improper	complete	more	convenient	convenient	nonprob	not-recom	false
usual	improper	complete	more	convenient	convenient	slightly-prob	recommended	false
usual	improper	complete	more	convenient	convenient	slightly-prob	priority	true
usual	improper	complete	more	convenient	convenient	slightly-prob	not-recom	false
usual	improper	complete	more	convenient	convenient	problematic	recommended	true
usual	improper	complete	more	convenient	convenient	problematic	priority	true
usual	improper	complete	more	convenient	convenient	problematic	not-recom	false
usual	improper	complete	more	convenient	inconv	nonprob	recommended	true
usual	improper	complete	more	convenient	inconv	nonprob	priority	true
usual	improper	complete	more	convenient	inconv	nonprob	not-recom	false
usual	improper	complete	more	convenient	inconv	slightly-prob	recommended	true
usual	improper	complete	more	convenient	inconv	slightly-prob	priority	true
usual	improper	complete	more	convenient	inconv	slightly-prob	not-recom	false
usual	improper	complete	more	convenient	inconv	problematic	recommended	true
usual	improper	complete	more	convenient	inconv	problematic	priority	true
usual	improper	complete	more	convenient	inconv	problematic	not-recom	false
usual	improper	complete	more	less-conv	convenient	nonprob	recommended	true
usual	improper	complete	more	less-conv	convenient	nonprob	priority	true
usual	improper	complete	more	less-conv	convenient	nonprob	not-recom	false
usual	improper	complete	more	less-conv	convenient	slightly-prob	recommended	true
usual	improper	complete	more	less-conv	convenient	slightly-prob	priority	true
usual	improper	complete	more	less-conv	convenient	slightly-prob	not-recom	false
usual	improper	complete	more	less-conv	convenient	problematic	recommended	true
usual	improper	complete	more	less-conv	convenient	problematic	priority	true
usual	improper	complete	more	less-conv	convenient	problematic	not-recom	false
usual	improper	complete	more	less-conv	inconv	nonprob	recommended	true
usual	improper	complete	more	less-conv	inconv	nonprob	priority	true
usual	improper	complete	more	less-conv	inconv	nonprob	not-recom	false
usual	improper	complete	more	less-conv	inconv	slightly-prob	recommended	true
usual	improper	complete	more	less-conv	inconv	slightly-prob	priority	true
usual	improper	complete	more	less-conv	inconv	slightly-prob	not-recom	false
usual	improper	complete	more	less-conv	inconv	problematic	recommended	true
usual	improper	complete	more	less-conv	inconv	problematic	priority	true
usual	improper	complete	more	less-conv	inconv	problematic	not-recom	false
usual	improper	complete	more	critical	convenient	nonprob	recommended	true
usual	improper	complete	more	critical	convenient	nonprob	priority	true
usual	improper	complete	more	critical	convenient	nonprob	not-recom	false
usual	improper	complete	more	critical	convenient	slightly-prob	recommended	true
usual	improper	complete	more	critical	convenient	slightly-prob	priority	true
usual	improper	complete	more	critical	convenient	slightly-prob	not-recom	false
usual	improper	complete	more	critical	convenient	problematic	recommended	true
usual	improper	complete	more	critical	convenient	problematic	priority	true
usual	improper	complete	more	critical	convenient	problematic	not-recom	false
usual	improper	complete	more	critical	inconv	nonprob	recommended	true
usual	improper	complete	more	critical	inconv	nonprob	priority	true
