Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Class
"s0.060517"	"s0.043716"	"s0.093869"	"s0.087555"	"s-79.926457"	"s7.530067"	"s0.726633"	"s1.580513"	"s0.860635"	"s0.885301"	"s0.570222"	"s0.27913"	"s0.603692"	"s0.819339"	"s0.384788"	"s0.475949"	"s0.471979"	"s0.045459"	"s0.035926"	"s0.105518"	"s0.039716"	"s4.434139"	"s1.770126"	"s1.155987"	"s1.004726"	"s0.780302"	"s0.624044"	"s0.577741"	"s0.63415"	"s0.532257"	"s0.48499"	"s0.481886"	"s0.449627"	"s0.42718"	"s0.022424"	"s0.019741"	"s0.052876"	"s0.011301"	"s3.365703"	"s0.871275"	"s0.597965"	"s0.528007"	"s0.375382"	"s0.402055"	"s0.25579"	"s0.440954"	"s0.18631"	"s0.231511"	"s0.130555"	"s0.225461"	"s0.182905"	"s0.031343"	"s0.029322"	"s0.079244"	"s0.031789"	"s2.174728"	"s0.480496"	"s0.402834"	"s0.454486"	"s0.29086"	"s0.202118"	"s0.151895"	"s0.187887"	"s0.1238"	"s0.088891"	"s0.093386"	"s0.084327"	"s0.059759"	false
"s0.065127"	"s0.052257"	"s0.08647"	"s0.092157"	"s-73.171452"	"s7.226507"	"s0.421947"	"s1.990356"	"s0.727389"	"s0.87297"	"s0.326815"	"s0.14228"	"s-0.114099"	"s-0.039915"	"s0.179401"	"s0.606521"	"s0.678715"	"s0.021268"	"s0.01665"	"s0.045605"	"s0.04463"	"s4.017391"	"s1.294151"	"s0.700213"	"s0.662775"	"s0.539079"	"s0.536884"	"s0.532449"	"s0.591961"	"s0.574259"	"s0.556249"	"s0.589882"	"s0.566522"	"s0.592414"	"s0.012975"	"s0.010037"	"s0.023781"	"s0.010186"	"s1.627461"	"s0.606196"	"s0.414025"	"s0.34463"	"s0.288553"	"s0.180558"	"s0.364914"	"s0.388863"	"s0.460619"	"s0.448729"	"s0.407765"	"s0.306031"	"s0.441277"	"s0.005633"	"s0.012494"	"s0.024179"	"s0.030926"	"s1.978807"	"s0.355057"	"s0.165171"	"s0.156925"	"s0.096612"	"s0.096543"	"s0.075213"	"s0.121343"	"s0.134171"	"s0.102714"	"s0.162657"	"s0.125146"	"s0.136008"	true
"s0.073619"	"s0.048636"	"s0.130929"	"s0.099666"	"s-70.153633"	"s4.996867"	"s0.986119"	"s2.29921"	"s1.210332"	"s1.016012"	"s0.677705"	"s0.773783"	"s0.54841"	"s0.541452"	"s0.350282"	"s0.187526"	"s0.478304"	"s0.051097"	"s0.042554"	"s0.169018"	"s0.044065"	"s5.344048"	"s1.804908"	"s1.429784"	"s1.091868"	"s0.854698"	"s0.792195"	"s0.641669"	"s0.655711"	"s0.72472"	"s0.618898"	"s0.635318"	"s0.630078"	"s0.631038"	"s0.024461"	"s0.016713"	"s0.052874"	"s0.011459"	"s3.733855"	"s1.110326"	"s0.940125"	"s0.516625"	"s0.451867"	"s0.342869"	"s0.272482"	"s0.313438"	"s0.287355"	"s0.279394"	"s0.28116"	"s0.307343"	"s0.264914"	"s0.021595"	"s0.02235"	"s0.071103"	"s0.030655"	"s2.248009"	"s0.445501"	"s0.385475"	"s0.245054"	"s0.164862"	"s0.198628"	"s0.107156"	"s0.159816"	"s0.140864"	"s0.166286"	"s0.142909"	"s0.142653"	"s0.123241"	true
"s0.131436"	"s0.087769"	"s0.215038"	"s0.088624"	"s-68.303962"	"s3.926273"	"s0.935409"	"s1.508471"	"s0.619421"	"s0.872903"	"s0.39816"	"s0.358914"	"s0.399971"	"s0.368665"	"s0.501776"	"s0.392442"	"s0.608207"	"s0.047269"	"s0.041369"	"s0.124183"	"s0.037326"	"s2.82451"	"s1.130074"	"s0.797214"	"s0.827114"	"s0.609941"	"s0.566793"	"s0.540631"	"s0.521872"	"s0.525399"	"s0.472835"	"s0.455355"	"s0.501459"	"s0.429307"	"s0.025647"	"s0.022603"	"s0.050435"	"s0.011445"	"s1.51061"	"s0.672009"	"s0.735581"	"s0.594805"	"s0.486285"	"s0.386089"	"s0.26611"	"s0.251957"	"s0.340554"	"s0.234157"	"s0.320232"	"s0.30627"	"s0.179988"	"s0.014032"	"s0.016056"	"s0.033615"	"s0.032262"	"s1.930582"	"s0.324571"	"s0.226281"	"s0.266636"	"s0.131313"	"s0.13847"	"s0.088349"	"s0.122646"	"s0.097729"	"s0.073858"	"s0.066346"	"s0.089029"	"s0.064106"	true
"s0.160834"	"s0.122669"	"s0.285719"	"s0.088156"	"s-65.420581"	"s2.361559"	"s-0.16788"	"s1.581295"	"s0.514258"	"s0.687577"	"s0.334659"	"s0.862662"	"s0.621824"	"s0.488434"	"s0.412634"	"s0.500072"	"s0.384221"	"s0.052465"	"s0.055337"	"s0.12002"	"s0.039565"	"s3.359403"	"s0.892829"	"s0.754288"	"s0.624776"	"s0.594523"	"s0.602873"	"s0.504896"	"s0.537158"	"s0.501739"	"s0.503487"	"s0.51019"	"s0.500338"	"s0.481575"	"s0.028638"	"s0.028743"	"s0.067999"	"s0.011603"	"s1.77506"	"s0.576013"	"s0.379996"	"s0.323753"	"s0.212962"	"s0.296304"	"s0.2086"	"s0.24217"	"s0.181435"	"s0.234107"	"s0.268636"	"s0.201786"	"s0.164007"	"s0.018469"	"s0.019974"	"s0.052334"	"s0.032165"	"s1.969471"	"s0.298896"	"s0.187621"	"s0.149683"	"s0.155199"	"s0.168691"	"s0.128401"	"s0.104244"	"s0.109074"	"s0.112398"	"s0.13883"	"s0.137776"	"s0.096861"	true
"s0.126016"	"s0.085677"	"s0.21542"	"s0.092163"	"s-68.202893"	"s3.300817"	"s0.066771"	"s1.11553"	"s0.564832"	"s0.811961"	"s0.576255"	"s0.471937"	"s0.331211"	"s0.483917"	"s0.500282"	"s0.53389"	"s0.49394"	"s0.057452"	"s0.053974"	"s0.153791"	"s0.043956"	"s6.202879"	"s1.061622"	"s0.747217"	"s0.724842"	"s0.52291"	"s0.565653"	"s0.514207"	"s0.557609"	"s0.617435"	"s0.536789"	"s0.593724"	"s0.557518"	"s0.457913"	"s0.020523"	"s0.017884"	"s0.045813"	"s0.011129"	"s2.824718"	"s0.489379"	"s0.220738"	"s0.332319"	"s0.183627"	"s0.151736"	"s0.172725"	"s0.278674"	"s0.267923"	"s0.225964"	"s0.26423"	"s0.229379"	"s0.217801"	"s0.011529"	"s0.013119"	"s0.060229"	"s0.031301"	"s2.499885"	"s0.259448"	"s0.185642"	"s0.152446"	"s0.106712"	"s0.077675"	"s0.084304"	"s0.143303"	"s0.117684"	"s0.092567"	"s0.176656"	"s0.140546"	"s0.125973"	false
"s0.09694"	"s0.077248"	"s0.159582"	"s0.075644"	"s-80.940982"	"s6.02628"	"s1.125545"	"s1.022713"	"s3.06E-4"	"s-0.241565"	"s0.230886"	"s-0.086659"	"s-0.343103"	"s-0.258674"	"s0.206543"	"s0.411983"	"s0.281675"	"s0.042045"	"s0.029"	"s0.120697"	"s0.034054"	"s3.4447"	"s1.544357"	"s1.066197"	"s0.695811"	"s0.553243"	"s0.526825"	"s0.501964"	"s0.606007"	"s0.578985"	"s0.508282"	"s0.487121"	"s0.511801"	"s0.483126"	"s0.024224"	"s0.017227"	"s0.059088"	"s0.010955"	"s3.143534"	"s1.380551"	"s0.854462"	"s0.474832"	"s0.37621"	"s0.403527"	"s0.39384"	"s0.457342"	"s0.412315"	"s0.286323"	"s0.36463"	"s0.386009"	"s0.414792"	"s0.019576"	"s0.017084"	"s0.065357"	"s0.03353"	"s2.52065"	"s0.630678"	"s0.48819"	"s0.221285"	"s0.141752"	"s0.129291"	"s0.117092"	"s0.160125"	"s0.13919"	"s0.112953"	"s0.113373"	"s0.131782"	"s0.119881"	true
"s0.087178"	"s0.052686"	"s0.132593"	"s0.091863"	"s-71.138482"	"s4.740994"	"s0.300643"	"s1.794789"	"s0.86679"	"s1.106685"	"s0.813939"	"s0.649747"	"s0.574205"	"s0.480771"	"s0.457799"	"s0.478932"	"s0.469617"	"s0.039139"	"s0.02835"	"s0.100757"	"s0.040808"	"s3.689609"	"s1.129833"	"s0.825036"	"s0.624357"	"s0.51428"	"s0.503996"	"s0.465771"	"s0.468921"	"s0.46013"	"s0.415352"	"s0.410531"	"s0.453718"	"s0.423211"	"s0.021294"	"s0.015945"	"s0.052763"	"s0.008903"	"s1.907981"	"s0.506766"	"s0.492742"	"s0.232018"	"s0.299989"	"s0.401475"	"s0.357348"	"s0.236682"	"s0.154626"	"s0.209439"	"s0.114816"	"s0.219316"	"s0.245293"	"s0.012833"	"s0.014129"	"s0.045554"	"s0.032196"	"s2.000339"	"s0.299362"	"s0.190865"	"s0.136443"	"s0.091695"	"s0.08186"	"s0.046668"	"s0.076362"	"s0.055316"	"s0.046673"	"s0.054593"	"s0.059461"	"s0.059108"	true
"s0.115616"	"s0.079716"	"s0.197556"	"s0.092876"	"s-67.766818"	"s3.923817"	"s-1.13"	"s2.144747"	"s0.061681"	"s1.394457"	"s0.362074"	"s0.824495"	"s0.950813"	"s0.800833"	"s0.698052"	"s0.686472"	"s0.375367"	"s0.033593"	"s0.030211"	"s0.081254"	"s0.044403"	"s2.450282"	"s0.929062"	"s0.741302"	"s0.649606"	"s0.549366"	"s0.547911"	"s0.488621"	"s0.460273"	"s0.487444"	"s0.46351"	"s0.504778"	"s0.464141"	"s0.452796"	"s0.019967"	"s0.017878"	"s0.039059"	"s0.01071"	"s1.249619"	"s0.599686"	"s0.621305"	"s0.497596"	"s0.345233"	"s0.370273"	"s0.241239"	"s0.268421"	"s0.209585"	"s0.343307"	"s0.397231"	"s0.328032"	"s0.337259"	"s0.013101"	"s0.012214"	"s0.038569"	"s0.031232"	"s1.823332"	"s0.279034"	"s0.14688"	"s0.191365"	"s0.107947"	"s0.134507"	"s0.085184"	"s0.091613"	"s0.091371"	"s0.072775"	"s0.112629"	"s0.107789"	"s0.105675"	true
"s0.086839"	"s0.062765"	"s0.116946"	"s0.094141"	"s-70.917136"	"s5.287103"	"s0.677974"	"s1.451258"	"s0.274446"	"s0.792874"	"s0.175907"	"s0.220799"	"s0.615613"	"s0.514716"	"s0.440764"	"s0.444528"	"s0.505333"	"s0.039198"	"s0.033943"	"s0.083519"	"s0.041038"	"s3.51472"	"s1.215185"	"s0.950831"	"s0.858972"	"s0.719875"	"s0.621973"	"s0.600435"	"s0.627692"	"s0.54574"	"s0.53288"	"s0.544515"	"s0.530969"	"s0.58323"	"s0.016923"	"s0.016675"	"s0.035741"	"s0.012601"	"s3.729884"	"s0.832428"	"s0.733038"	"s0.54064"	"s0.357766"	"s0.431801"	"s0.322661"	"s0.361048"	"s0.285426"	"s0.20605"	"s0.266339"	"s0.231325"	"s0.285761"	"s0.022344"	"s0.023514"	"s0.042012"	"s0.031639"	"s1.974725"	"s0.625156"	"s0.305976"	"s0.233273"	"s0.204238"	"s0.147067"	"s0.14383"	"s0.214545"	"s0.100809"	"s0.110618"	"s0.095437"	"s0.111661"	"s0.18511"	false
"s0.068642"	"s0.049145"	"s0.099055"	"s0.094315"	"s-66.473764"	"s6.403583"	"s-0.035538"	"s1.37835"	"s0.242113"	"s0.732537"	"s0.241013"	"s0.768605"	"s0.641581"	"s0.405898"	"s0.327096"	"s0.172705"	"s0.501451"	"s0.022509"	"s0.018921"	"s0.038548"	"s0.042019"	"s2.950281"	"s0.903983"	"s0.612796"	"s0.556489"	"s0.533575"	"s0.524207"	"s0.520797"	"s0.498551"	"s0.524286"	"s0.511307"	"s0.465202"	"s0.443023"	"s0.450391"	"s0.014727"	"s0.012356"	"s0.02774"	"s0.010616"	"s2.167908"	"s0.719316"	"s0.259473"	"s0.278102"	"s0.333805"	"s0.25546"	"s0.343036"	"s0.396381"	"s0.386009"	"s0.288824"	"s0.259471"	"s0.234832"	"s0.144038"	"s0.009647"	"s0.013788"	"s0.028463"	"s0.030957"	"s2.154137"	"s0.29018"	"s0.191574"	"s0.172224"	"s0.087447"	"s0.100868"	"s0.119185"	"s0.081077"	"s0.102629"	"s0.098809"	"s0.096788"	"s0.077824"	"s0.100827"	true
"s0.055026"	"s0.042255"	"s0.071664"	"s0.084112"	"s-79.051554"	"s6.265714"	"s1.226183"	"s2.975107"	"s1.001052"	"s1.307973"	"s0.993121"	"s0.503433"	"s0.436413"	"s0.495316"	"s0.42385"	"s0.607277"	"s1.427142"	"s0.028199"	"s0.021041"	"s0.05714"	"s0.036831"	"s3.804735"	"s1.205655"	"s0.773983"	"s0.786264"	"s0.607793"	"s0.533976"	"s0.555498"	"s0.556146"	"s0.517824"	"s0.605749"	"s0.524005"	"s0.571201"	"s0.548373"	"s0.029589"	"s0.023959"	"s0.055471"	"s0.009801"	"s9.971625"	"s1.124809"	"s0.9041"	"s1.434561"	"s0.506313"	"s0.54904"	"s0.748219"	"s0.717617"	"s0.414583"	"s0.761975"	"s0.660581"	"s0.777346"	"s0.738025"	"s0.027139"	"s0.026226"	"s0.061863"	"s0.016616"	"s6.596877"	"s0.705476"	"s0.404369"	"s0.382738"	"s0.204254"	"s0.146136"	"s0.210064"	"s0.157533"	"s0.168607"	"s0.304528"	"s0.226994"	"s0.261302"	"s0.283675"	false
"s0.131788"	"s0.088205"	"s0.218625"	"s0.090573"	"s-63.931363"	"s3.454035"	"s1.305372"	"s1.445231"	"s0.800419"	"s0.947917"	"s0.129353"	"s0.6395"	"s0.417645"	"s0.637307"	"s0.646059"	"s0.17178"	"s0.475264"	"s0.046827"	"s0.041027"	"s0.124491"	"s0.042599"	"s3.681582"	"s0.892674"	"s0.852992"	"s0.746566"	"s0.629677"	"s0.53002"	"s0.618694"	"s0.525364"	"s0.531784"	"s0.472939"	"s0.472665"	"s0.471324"	"s0.463147"	"s0.023743"	"s0.026796"	"s0.056022"	"s0.008591"	"s2.698263"	"s0.509354"	"s0.789244"	"s0.381862"	"s0.39493"	"s0.289983"	"s0.597317"	"s0.332356"	"s0.226701"	"s0.150624"	"s0.242524"	"s0.269369"	"s0.253048"	"s0.012479"	"s0.017764"	"s0.03365"	"s0.032222"	"s2.21828"	"s0.294507"	"s0.25251"	"s0.186049"	"s0.130236"	"s0.081628"	"s0.13259"	"s0.084628"	"s0.092489"	"s0.131276"	"s0.078542"	"s0.089947"	"s0.11214"	true
"s0.129004"	"s0.087351"	"s0.227454"	"s0.091183"	"s-66.364817"	"s4.069163"	"s-0.559564"	"s2.173396"	"s0.4208"	"s0.535656"	"s0.540259"	"s0.355801"	"s0.378984"	"s0.476142"	"s0.461211"	"s0.341247"	"s0.717386"	"s0.042071"	"s0.037075"	"s0.092642"	"s0.039059"	"s2.878322"	"s1.111954"	"s0.998853"	"s0.87236"	"s0.650956"	"s0.482435"	"s0.525463"	"s0.511626"	"s0.452704"	"s0.470608"	"s0.476172"	"s0.410786"	"s0.428365"	"s0.025267"	"s0.021641"	"s0.055455"	"s0.010349"	"s1.313373"	"s0.8336"	"s0.664556"	"s0.412905"	"s0.265844"	"s0.270773"	"s0.24471"	"s0.369465"	"s0.205742"	"s0.185629"	"s0.223879"	"s0.158235"	"s0.195573"	"s0.012556"	"s0.014487"	"s0.037094"	"s0.031957"	"s1.643367"	"s0.278678"	"s0.195571"	"s0.188556"	"s0.148903"	"s0.077356"	"s0.140479"	"s0.106131"	"s0.097619"	"s0.086991"	"s0.082913"	"s0.090799"	"s0.07985"	false
"s0.109864"	"s0.07985"	"s0.191475"	"s0.092911"	"s-69.746811"	"s3.612172"	"s0.930062"	"s1.548557"	"s0.235331"	"s0.912837"	"s0.175"	"s0.370901"	"s0.233042"	"s0.60697"	"s0.498118"	"s0.317291"	"s0.393401"	"s0.04263"	"s0.041575"	"s0.110142"	"s0.038718"	"s3.775502"	"s1.304328"	"s0.752854"	"s0.562776"	"s0.528487"	"s0.493168"	"s0.482574"	"s0.478735"	"s0.514324"	"s0.562115"	"s0.658199"	"s0.699537"	"s0.638026"	"s0.034324"	"s0.031468"	"s0.074738"	"s0.012147"	"s2.048932"	"s0.869369"	"s0.363907"	"s0.299294"	"s0.260224"	"s0.309524"	"s0.163146"	"s0.210541"	"s0.211544"	"s0.256305"	"s0.370213"	"s0.376846"	"s0.262499"	"s0.014335"	"s0.016022"	"s0.032572"	"s0.031853"	"s1.876593"	"s0.405571"	"s0.14825"	"s0.102018"	"s0.098426"	"s0.066125"	"s0.074966"	"s0.093137"	"s0.08608"	"s0.08311"	"s0.135546"	"s0.168657"	"s0.151357"	false
"s0.128023"	"s0.085785"	"s0.216213"	"s0.083719"	"s-76.757989"	"s2.23546"	"s3.542428"	"s2.769696"	"s0.217542"	"s1.036643"	"s0.517977"	"s0.700868"	"s0.305539"	"s0.804712"	"s0.112002"	"s0.502005"	"s0.493857"	"s0.064168"	"s0.060153"	"s0.16324"	"s0.035413"	"s4.367115"	"s0.963568"	"s0.904376"	"s0.880918"	"s0.617464"	"s0.540911"	"s0.49741"	"s0.520389"	"s0.527936"	"s0.519289"	"s0.485441"	"s0.437983"	"s0.446474"	"s0.053147"	"s0.048513"	"s0.117941"	"s0.011176"	"s4.287538"	"s0.591741"	"s0.715805"	"s0.705202"	"s0.48398"	"s0.370107"	"s0.263643"	"s0.41815"	"s0.330303"	"s0.351226"	"s0.1877"	"s0.237492"	"s0.188523"	"s0.032391"	"s0.042612"	"s0.042365"	"s0.032877"	"s1.956736"	"s0.373296"	"s0.306134"	"s0.337134"	"s0.212939"	"s0.100803"	"s0.093784"	"s0.133875"	"s0.153949"	"s0.126916"	"s0.077979"	"s0.093457"	"s0.091468"	false
"s0.048533"	"s0.040557"	"s0.064866"	"s0.090286"	"s-81.684205"	"s11.323185"	"s-0.172969"	"s0.739679"	"s1.20419"	"s0.69502"	"s0.940794"	"s0.158542"	"s0.577596"	"s0.380155"	"s0.430799"	"s0.468115"	"s0.434222"	"s0.015767"	"s0.013497"	"s0.028238"	"s0.041819"	"s3.202282"	"s1.119853"	"s0.817365"	"s0.760608"	"s0.551742"	"s0.548312"	"s0.454793"	"s0.496752"	"s0.508381"	"s0.437299"	"s0.435481"	"s0.402763"	"s0.433507"	"s0.022671"	"s0.019886"	"s0.04626"	"s0.0102"	"s2.802646"	"s1.610982"	"s1.098079"	"s0.80349"	"s0.57172"	"s0.704354"	"s0.301529"	"s0.365969"	"s0.484247"	"s0.320482"	"s0.301887"	"s0.302346"	"s0.299002"	"s0.023495"	"s0.023841"	"s0.054542"	"s0.031892"	"s2.231186"	"s0.87418"	"s0.435602"	"s0.34012"	"s0.186716"	"s0.172547"	"s0.085222"	"s0.142564"	"s0.129047"	"s0.107255"	"s0.102705"	"s0.071494"	"s0.139887"	true
"s0.063749"	"s0.041773"	"s0.086582"	"s0.09601"	"s-70.766013"	"s5.457153"	"s0.386557"	"s2.031954"	"s0.854281"	"s1.01582"	"s0.874281"	"s0.395708"	"s0.852145"	"s0.728506"	"s0.489922"	"s0.561607"	"s0.553492"	"s0.03557"	"s0.028629"	"s0.08596"	"s0.04275"	"s5.283667"	"s1.767945"	"s0.980146"	"s0.845238"	"s0.731566"	"s0.590906"	"s0.569286"	"s0.792406"	"s0.567532"	"s0.577715"	"s0.520365"	"s0.444985"	"s0.50781"	"s0.013236"	"s0.010957"	"s0.027956"	"s0.010201"	"s4.128551"	"s0.886294"	"s0.465841"	"s0.605486"	"s0.366736"	"s0.230924"	"s0.258209"	"s0.48672"	"s0.265368"	"s0.339602"	"s0.270271"	"s0.180964"	"s0.258352"	"s0.01649"	"s0.018885"	"s0.036891"	"s0.031585"	"s2.729488"	"s0.552649"	"s0.25678"	"s0.319354"	"s0.329898"	"s0.18401"	"s0.153503"	"s0.327211"	"s0.154816"	"s0.139878"	"s0.126604"	"s0.09953"	"s0.146797"	true
